LCLid,Mean_KWH_January,Mean_KWH_February,Mean_KWH_March,Mean_KWH_April,Mean_KWH_May,Mean_KWH_June,Mean_KWH_July,Mean_KWH_August,Mean_KWH_September,Mean_KWH_October,Mean_KWH_November,Mean_KWH_December
MAC000543,0.1230282067159167,0.7446029737546468,1.3009200272849462,0.1020832755031228,0.0863619879113498,0.2844024982650937,0.1298200134989926,0.26770248488918735,0.10767869535045108,0.14826259234385494,0.08541568355308814,0.2595594358629953
MAC000545,0.1895829415715245,0.4494379175464684,0.1729905976494291,0.2173573907702984,0.4630214913364674,0.1321596113809854,0.238995295766129,0.3611672262592344,0.2165218597501735,0.15700268643384824,0.11341915322692574,0.05625117528542646
MAC000546,0.3202941574210879,0.6489947956877323,0.1254251175285426,0.2736481609299098,0.2093901948959033,0.1280749478834142,0.3291705844862324,0.09050772330423103,0.16280625,0.18776830080591003,0.15686259535045108,0.3058515782404298
MAC000547,0.8514271320349228,0.0689895910780669,0.1328152393796358,0.1145621096460791,0.0653069173942243,0.2523768216516308,0.0897219609805238,0.14881464063129618,0.06851630811936156,0.1396272666218939,0.11164791666666667,0.3654519812625923
MAC000548,0.4403975822028206,0.1838453532342007,0.089303559435863,0.6235354165972222,0.1338777703828072,0.2801956974323386,0.1187031564808596,0.15498522491605105,0.16890145697432338,0.5954163869711215,0.03839764052741152,0.06976292813969107
MAC000550,0.6421887174613834,0.1431702602230483,0.1088294157152451,0.2176321999306037,0.2781040966420416,0.0943747397640527,0.150726662256548,0.15304365352585628,0.13912283136710618,0.08325923438549362,0.2355058985426787,0.20478576225654802
MAC000551,0.0688475486903962,0.1975226766542751,0.4810725316991269,0.0705857043719639,0.1420443250503693,0.0986016655100624,0.1507508394895903,0.058462055070517126,0.1577737682165163,0.10999236655100625,0.05764930555555556,0.057713230355943584
MAC000552,0.1877071860980524,0.5404966542750929,0.2990026865010074,0.1366176264399722,0.1331584957018133,0.2002199861207494,0.0522082210242587,0.16438347877770315,0.1863324081887578,0.07754533243787777,0.10986120742539904,0.054054582210242584
MAC000553,0.1470483546004029,0.280645352936803,0.0208685117647058,0.2849229700902151,0.2807876341397849,0.1584774462179042,0.1437360644728005,0.11144123572867697,0.12241360166551006,0.10736290322580645,0.37611381013185285,0.20560577568838145
MAC000554,0.2117018132303559,1.4220379473958331,0.1740510409670919,0.1517770833333333,0.3071094695097381,0.0517876474670367,0.1513028878441907,0.1601208865010074,0.5957161698126301,0.03714707857622565,0.08269861111111111,0.5349603755540631
MAC000555,0.5748172046370968,0.1846349442379182,0.7947493279569893,0.1311963914642609,0.0906380120214909,0.1228736988202637,0.1516621893888515,0.1320933512424446,0.08201873698820264,0.23757622565480185,0.22329215815405967,0.17059167226326394
MAC000556,0.264330422901276,0.1340081784386617,0.2025198120886501,0.2882144347675225,0.1124942914707857,0.1365570236439499,0.1695752686155913,0.116607118871726,0.11035877848716169,0.06244459368703828,0.04332546842470507,0.15540161195433175
MAC000557,1.5973203498992614,0.1292743494423791,0.0812350570852921,0.2934968597348221,0.2452807252518468,0.1559007633587786,0.1270047043010752,0.48272494963012774,0.07247675225537821,0.2891759569509738,0.0343705759888966,0.07885023492276695
MAC000558,0.1814213710349462,0.0847724907063197,0.1907327065144392,0.0966127688410825,0.1572894560107454,0.194117973907009,0.5202854259234385,0.07468300873069174,0.10351283823733519,0.34651645366017464,0.22373907009021513,0.330348556212223
MAC000559,0.1135560779046339,0.1156921933085501,0.3237830756883814,0.1206939625954198,0.0590295500335795,0.1275496183206106,0.0744076561450638,0.13229617206178643,0.04309507286606523,0.08895903290799195,0.48958570458015266,0.06989321692411014
MAC000560,0.1262385752688172,0.4499189595539033,0.1710383064516129,0.2347307424011103,0.1751484218267293,0.5633365721027065,0.0982511753525856,0.07342108797850906,0.23880152671755725,0.25388247145735393,0.2074534722222222,0.2031551376762928
MAC000562,0.0867730020819341,0.2712141266171003,0.1364533243787777,0.178911866759195,0.1383995970449966,0.0802817487855655,0.1011134990597716,0.0966962365591398,0.06347467036780013,0.03773942243116186,0.13576544066620402,0.4029106781732707
MAC000563,0.1306792199058507,0.1823278809665427,0.3181215587642713,0.0664031922276197,0.1607340496977837,0.1232548455132806,0.0638744124244459,0.032019541778975744,0.2854635669673838,0.09807991940899932,0.10033934795281055,0.37705439939556745
MAC000564,0.4108670251175286,0.1806059479553903,0.391311618468771,0.1811193616238723,0.1863505709872397,0.0968820264399722,0.0225329301075268,0.22305372733378107,0.25236502435808467,0.19921961047683007,0.3298535741151978,0.07546004029550034
MAC000566,0.285215580725319,1.0692633921130952,0.1097051713230355,0.1399902845246356,0.1359301544660846,0.1016245662734212,0.1950047011417058,0.06562323707186031,0.08674809160305344,0.2158589657488247,0.0677467036780014,0.3618200133646743
MAC000567,0.2044754870382807,0.2241620817843866,0.1083022162525184,0.1641061762664816,0.6109966423102753,0.0312868055555555,0.0663935527199462,0.240303559435863,0.249816793684941,0.1999630127774042,0.19970992366412213,0.07807253190060444
MAC000568,0.1936984553391537,0.0849018587360594,0.410220281531229,0.1924191536433032,0.0821301115241635,0.285852185981957,0.2155248655913978,0.17663331101410346,0.03689521165857044,0.1268616520483546,0.31853643310201246,0.0914385493619879
MAC000569,1.2747139006715915,0.1854126394795539,0.1930550704499664,0.1618458333333333,0.144676964271323,0.0639111727966689,0.29383680322364,0.08635685483870967,0.10438931297709925,0.11143346754032259,0.35222206807772377,0.23321087985224984
MAC000570,0.2307768816532258,0.3226505574721189,0.0731900604432505,0.6601832064538515,0.1125755540631296,0.2698070784871617,0.0683613163196776,0.19120550705171255,0.1963504510756419,0.3088885157824043,0.05264677307425399,0.21035795836131632
MAC000571,0.0877844190732035,0.1782706319702602,0.1965366016789791,0.0746342817487855,0.0992881128274009,0.2809243582928522,0.2131584957018133,0.04223371390194762,0.14650936849410132,0.059215580926796504,0.27669465641915336,0.3988253864338482
MAC000572,0.217792478307589,0.138098141189591,0.1545372733378106,0.1036932684941013,0.0292938802958977,0.0619465648854961,0.0444687709872397,0.09318682795698925,0.19460721721027063,0.19805372733378104,0.07624358084663428,0.2377226323707186
MAC000573,0.3281940901947616,0.2757553901858736,0.1636854838709677,0.1770444447916666,0.2616165212222968,0.2262310895211658,0.0955849563465413,0.21011282740094023,0.13385496190145732,0.2175997313633311,0.08824496877168633,0.341877098791135
MAC000574,0.1793485561450638,0.3756379183643122,0.1927407656145063,0.1086800832755031,0.0629536601746138,0.0392984038861901,0.2837756881128274,0.08374345198119544,0.0905031228313671,0.3514130286098053,0.20762664836918807,0.11123572860980524
MAC000575,0.1400645161290322,0.1434089216356877,0.1943512423774345,0.0337439278278972,0.2697696440564137,0.091354501046755,0.0750275352585627,0.17798253861652116,0.2917319442361111,0.04438616521155138,0.18980846641221372,0.2588609806581598
MAC000576,0.2753689512096774,0.1151234199999999,0.6695050363331094,0.2104170715475364,0.3143357957018133,0.1982789729354615,0.1899831989247311,0.1402102081934184,0.07062873004857738,0.2951584957018133,0.45237404559333794,0.2879738079247817
MAC000577,0.4114607117528543,0.2848973977695167,0.0821311589174184,0.0601672449687716,0.0541094694425789,0.0843504510756419,0.1550100738750839,0.10211014116856951,0.1774503816793893,0.040295500335795834,0.20992158230395558,0.20417540383064517
MAC000578,0.1168394896574882,0.1949122675836431,0.164750167897918,0.2652664816793893,0.2148482203492276,0.1697321304649549,0.066776359838818,0.2536581599059772,0.21234420541290772,0.0692632639355272,0.27033726592644,0.11633310946944257
MAC000579,0.1115446608462055,0.0809762081784386,0.6577340511752855,0.3366308119361554,0.0455090664875755,0.1401145038861901,0.2473364673606447,0.04711349899261249,0.32760166578764743,0.1747844190732035,0.09772866065232477,0.36983948952316986
MAC000580,0.3161732706514439,0.2039374994791666,0.1170120967741935,0.0808334489937543,0.1174801880456682,0.0881068702290076,0.0441733870967741,0.18763037634408603,0.06656458333333333,0.18782538623237072,0.2384947954198473,0.062374076561450637
MAC000581,0.1907716588314305,0.1515204460966542,0.0357286769644056,0.2263511449687716,0.195887844190732,0.2581804303955586,0.1645775688381464,0.1778099395567495,0.24944691186675919,0.46368771014103427,0.2589535045107564,0.024825386165211554
MAC000585,0.0830214909335124,0.1738208178438661,0.2814969778374748,0.0429382373351839,0.1586057756883814,0.0551394864677307,0.1853680322364002,0.29717069885752684,0.057499652949340736,0.12996507723304232,0.20400832741151978,0.8180785761584957
MAC000588,0.2181544662189389,0.2162438662453531,0.1485259515570934,0.1079472588480222,0.1969287183002056,0.1480527411519777,0.2931873739422431,0.0672595830531271,0.0630027758501041,0.16549764942914708,0.10557668285912561,0.15236601746138348
MAC000589,0.1650671591000671,0.2179308552416356,0.0538690396239086,0.1761922276197085,0.1287112155809268,0.1874968771686329,0.0525433176628609,0.25897985218267294,0.1648563497571131,0.0837508395567495,0.3070041637057599,0.2777327065144392
MAC000591,0.1708146407656145,0.7447843867657993,0.2883169912693082,0.3829201942401111,0.081658831363331,0.311882720055517,0.2538690396239086,0.05572464741437207,0.15506870215128382,0.20080658173270652,0.06451353226925746,0.1317951645399597
MAC000592,0.2136642040967092,0.0772837316885119,0.338506380322364,0.2543053435114504,0.2744180108198925,0.0380832755031228,0.0304089993284083,0.0699341840161182,0.33573213039555866,0.23833310946944256,0.025434420541290772,0.1338166555406313
MAC000594,0.2107602418401612,0.2141434943494423,0.0989321692411014,0.1553650242886884,0.0971155137676292,0.2430874392782789,0.0667699891566265,0.16360174613834788,0.17774531575294933,0.1775869708529214,1.0400076328938237,0.22872867696440563
MAC000596,0.700672935325722,0.6166550185130112,0.2444049697112155,0.0814517696044413,0.1913384821356615,0.0409597501734906,0.0598233713901947,0.1325668233713902,0.15606731429562803,0.10391806581598388,0.13333102012491324,0.12816453982538617
MAC000597,0.0837286606523247,0.1266669144981412,0.0625352585627938,0.2909944482997918,0.201887844190732,0.0001269951422623,0.1729959704499664,0.2747076614919355,0.09420055517002082,0.29653122860980524,0.22588688396946566,0.5203425116856951
MAC000599,0.1874815312290128,0.0096304,0.1102055070517125,0.064745872218234,0.3086427133646743,0.0589833217512161,0.1275983881799865,0.14002150537634409,0.19886814712005552,0.0656738376127689,0.16043095079805691,0.15849361994627267
MAC000600,0.6495645159274194,0.0382572490706319,0.1953143049026192,0.2148605135322692,0.0406386836803223,0.1597911172796669,0.2748737404298186,0.15951779717931497,0.22601249125607217,0.030196776359973136,0.14598681471200556,0.17137609126930828
MAC000601,0.1279946272666219,0.2693412640892193,0.6984049701813297,0.3594694445833333,0.2891423774345198,0.1319930605135322,0.1490967741935484,0.060244459368703825,0.17168910458015268,0.2217562116856951,0.19768563497571132,0.6409744791806582
MAC000602,0.0128206850235057,0.2177282740514075,0.2170826057756884,0.3123157528799445,0.0620362659503022,0.2726682859819569,0.1613270651443922,0.10428005372733377,0.10137473976405273,0.12921423774345198,0.13013671075641917,0.08921356615177972
MAC000603,0.0446138347884486,0.2177762083271375,0.1545305572867696,0.0581811242192921,0.0009456010745466,0.1525933379597501,0.0799576897246474,0.2126406985224983,0.2807356002081888,0.1995211551376763,0.4752470504510756,0.4356413702484889
MAC000604,0.298877098791135,0.0524371747211896,0.0858932170584284,0.2939777929909785,0.0567466397849462,0.1570735600277585,0.1171712558764271,0.13530490282068502,0.05973768216516308,0.052075889858965746,0.15052949333795973,0.32851645359301546
MAC000606,0.2135258562793821,0.3256587358364312,0.5073727336467428,0.0652220680083275,0.16467360644728,0.0806037473976405,0.2277562121558092,0.1062028206850235,0.028176960444136017,0.12437071860308932,0.16110340041637752,0.24879166666666666
MAC000607,0.1783331096037609,0.3559843866171003,0.0663794492948287,0.0017175572519083,0.1390678307588986,0.1667871598046057,0.1374519810611148,0.26150537634408605,0.15778417765440667,0.18606850241773001,0.683479527758501,0.1717239758226998
MAC000608,0.0524969778374748,0.1029144981412639,0.2099093349899261,0.0701387925052047,0.3104741435862995,0.2274138888888889,0.1189026192075218,0.059472446236559146,0.11174166666666666,0.12292276702484889,0.08426301179736294,0.23943854929482872
MAC000610,0.3392034922766958,0.2245955390334572,0.5166789794492949,0.2069049271339347,0.1651141705842847,0.1360326163081193,0.2744143720617864,0.029572867696440564,0.21437820943789035,0.463110961466039,0.36680291450381686,0.16273539288112826
MAC000612,0.3997132302216252,0.0727234200743494,0.3337508394895903,0.1463372657876474,0.181824042981867,0.1209951422623178,0.0644942914707857,0.12074009402283413,0.09641984732824428,0.1497587364919355,0.2910138790423317,0.1219086635325722
MAC000613,0.1107192746809939,0.0941740435108777,0.066194089993284,0.3485461487855656,0.0698475486903962,0.3091346287994448,0.0347824042981867,0.10945228494623657,0.11068541673611111,0.15076292800537275,0.2201736111111111,0.20279113498992613
MAC000614,0.2448912019476158,0.2145115241635687,0.4404479513096038,0.2845347220833333,0.1929200805238415,0.0530388619014573,0.1267112155809268,0.17745362903225806,0.1818938235947259,0.40133646722632643,0.1564441360166551,0.28382874419073206
MAC000615,0.0751262592343855,0.6014773237174722,0.063724647414372,0.297557945870923,0.2175110812625923,0.0315662734212352,0.1197024848891873,0.07388179986568166,0.10997432338653713,0.07969173942243116,0.18785694472222222,0.36010879785090666
MAC000616,0.0788999328408327,0.2023390336802974,0.0051995954146999,0.0876958333333333,0.1380382807253189,0.143,0.2031882985877606,0.10894560107454668,0.43422831367106174,0.3812384149764943,0.17944482997918113,0.09630241935483871
MAC000618,0.2138468770315648,0.1584617100371747,0.0617772543741588,0.1856076388888888,0.117785762256548,0.1105364330326162,0.0912108797850906,0.10644825268817205,0.12393893136710618,0.2361954331766286,0.1257043720333102,0.09000201477501679
MAC000621,0.6292162527199463,0.1161486988847583,0.2862800539959704,0.2452206800832755,0.3795050370718603,0.3636204024288688,0.1137206178643384,0.10735215053763442,0.16457390700902153,0.2120976430976431,0.1800839693962526,0.3675554067159167
MAC000622,0.2283693754197447,0.3225211897397769,0.1844677419354838,0.1542643995836224,0.0699926124916051,0.0780590277777777,0.1326937542646071,0.34928341155137677,0.27556488528799444,0.14970651443922095,0.2385183900069396,0.2902961715245131
MAC000623,0.1583257219610477,0.0770438661710037,0.4164522850806451,0.1134066620402498,0.0252666218938885,0.1052116585704372,0.1258656817998656,0.0625466756212223,0.06973421235253296,0.18069872219233354,0.383301873907009,0.23645735399597045
MAC000624,0.406956347011417,0.2190111524907063,0.3773552721289456,0.3987605829285219,0.1572484889187374,0.1576065232477446,0.4268965745466755,0.1287280051040967,0.20217930896551725,0.1565540631296172,0.09262179042331713,0.08183881799865682
MAC000625,0.3307500002688172,0.4826869890706319,0.4398018806581598,0.0697618055555555,0.1204260634706279,0.115737682165163,0.0705262096774193,0.24934452672934856,0.3374413600277585,0.08259100067159167,0.08083900041637751,0.22533848193418404
MAC000626,0.0741719274680994,0.3274327137546468,0.0727662860308932,0.0252616238723108,0.3917830758226998,0.315993754406662,0.1399966420416387,0.062237743451981194,0.20782720333102012,0.12268032243116185,0.2630916029146426,1.1140383072580644
MAC000627,0.2235292143720618,0.0641635687732342,0.2707018132303559,0.1640909090909091,0.1057155346334902,0.095517001943095,0.2560631296171927,0.17755943559435863,0.1899292158223456,0.1466899798251513,0.25883553081193617,0.19820685023505707
